"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.747233189E0,-2.136264294E-1,-6.757179499E-1,-1.932401657E-1,7.345561658E-1
5.765794439E0,-5.126920342E-1,-8.446310759E-1,-1.426620483E-1,9.983021769E-1
5.784355741E0,-6.595637798E-1,-8.724862337E-1,-2.399549484E-1,1.119747733E0
5.802934960E0,-6.109530330E-1,-8.685184717E-1,-5.186309814E-1,1.181763952E0
5.821478241E0,-2.405728996E-1,-8.341230154E-1,-6.894092560E-1,1.108567385E0
5.840127564E0,1.023711562E-1,-6.894571185E-1,-8.775606155E-1,1.120688898E0
5.858648553E0,1.217137873E-1,-4.547849298E-1,-1.030103683E0,1.132588706E0
5.877209803E0,1.436369121E-2,-3.099021316E-1,-1.196731567E0,1.236289647E0
5.895723345E0,-1.187690347E-1,-2.380597591E-1,-1.343434334E0,1.369523399E0
5.914284595E0,-3.676903546E-1,-1.994289160E-1,-1.435482979E0,1.495185431E0
5.932894751E0,-4.984914660E-1,-1.863077283E-1,-1.323883057E0,1.426839395E0
5.951454908E0,-3.029192090E-1,-1.363562346E-1,-9.972667694E-1,1.051139420E0
5.970016105E0,-1.872563362E-1,-3.913319111E-2,-9.448032379E-1,9.639758817E-1
5.988529647E0,-1.494554877E-1,2.326154709E-2,-9.500875473E-1,9.620521763E-1
6.007090949E0,1.710441709E-2,1.561390162E-1,-8.598966599E-1,8.741248304E-1
6.025701053E0,1.494548619E-1,3.152239323E-1,-8.169336319E-1,8.883036880E-1
6.044261210E0,1.832590997E-1,4.727699757E-1,-6.401805878E-1,8.166557001E-1
6.062822512E0,2.648545802E-2,5.532747507E-1,-1.428918839E-1,5.720424108E-1
6.081336001E0,-4.600527883E-2,4.929139614E-1,4.939441681E-1,6.993293217E-1
6.099900585E0,4.602462053E-3,4.283729792E-1,9.286012650E-1,1.022655808E0
6.118506262E0,1.277961582E-1,3.303107023E-1,1.054293633E0,1.112192466E0
6.137067564E0,5.320999026E-1,2.020351887E-1,7.305946350E-1,9.261301445E-1
6.155581105E0,6.958991289E-1,2.125589848E-1,5.402173996E-1,9.062514874E-1
6.174142355E0,4.789423048E-1,2.870056629E-1,7.269887924E-1,9.166627985E-1
6.192721574E0,3.108175099E-1,9.539186954E-2,1.384623528E0,1.422283181E0
6.211282876E0,3.832311034E-1,-2.166511416E-1,1.925292015E0,1.974981807E0
6.229844126E0,4.255013466E-1,-3.838679790E-1,2.058004379E0,2.136302424E0
6.248387408E0,2.882193625E-1,-6.004962921E-1,1.884259224E0,1.998524211E0
6.266948710E0,2.359560132E-1,-7.645516396E-1,1.653137207E0,1.836593879E0
6.285558814E0,3.433784246E-1,-7.232466936E-1,1.703451157E0,1.882216875E0
6.304118970E0,4.330343604E-1,-5.723545551E-1,1.252806664E0,1.443825831E0
6.322681314E0,4.600577652E-1,-4.084427953E-1,-1.315879822E-2,6.153469089E-1
6.341193762E0,2.196562737E-1,-1.674004197E-1,-1.259039879E0,1.288973699E0
6.359755012E0,7.713574171E-2,2.203100920E-2,-1.845208645E0,1.846951605E0
6.378364074E0,6.560790539E-2,9.116506577E-2,-1.547146797E0,1.551218450E0
6.396925324E0,2.286085039E-1,8.959931135E-2,-9.447021484E-1,9.760901772E-1
6.415438866E0,3.332059979E-1,-1.392859221E-2,-6.020956039E-1,6.882872649E-1
6.434000116E0,5.295346975E-1,-9.034240246E-2,-6.460456848E-1,8.402046015E-1
6.452609126E0,8.139932752E-1,2.686738968E-3,-8.677959442E-1,1.189815982E0
6.471170376E0,1.316433549E0,1.794680357E-1,-8.996448517E-1,1.604545706E0
6.489731678E0,1.486874819E0,2.773159146E-1,-6.843423843E-1,1.660128110E0
6.508245168E0,1.149318457E0,2.615723610E-1,-2.936429977E-1,1.214734220E0
6.526806470E0,5.998493433E-1,2.152650952E-1,-7.663726807E-3,6.373515738E-1
6.545385689E0,2.020449489E-1,2.588670254E-1,1.851673126E-1,3.769896973E-1
6.563946939E0,3.472816944E-1,3.789256215E-1,-3.944864273E-1,6.479264952E-1
6.582508241E0,5.546038151E-1,6.423698068E-1,-1.062491417E0,1.359820713E0
6.601051522E0,9.017079473E-1,7.743389606E-1,-1.349070549E0,1.797962568E0
6.619612824E0,1.077208877E0,8.455247879E-1,-1.156578064E0,1.792474253E0
6.638221835E0,1.037152648E0,8.885356784E-1,-6.623611450E-1,1.517861507E0
6.656783085E0,8.644680977E-1,9.362274408E-1,-1.054468155E-1,1.278650047E0
6.675296626E0,7.304357290E-1,9.175865054E-1,-8.987426758E-2,1.176256236E0
6.693857876E0,6.377804279E-1,9.156893492E-1,-9.024238586E-2,1.119551047E0
6.712466939E0,6.110110283E-1,1.066187501E0,1.730728149E-2,1.228979172E0
6.731028137E0,7.305999994E-1,1.035346746E0,2.800846100E-2,1.267479277E0
6.749589439E0,9.461550713E-1,1.078180075E0,-1.504230499E-2,1.434541029E0
6.768102928E0,1.177282691E0,1.118856192E0,-1.097297668E-2,1.624177982E0
6.786664230E0,1.147198677E0,1.005619049E0,1.933803558E-1,1.537768005E0
6.805273241E0,1.029562831E0,8.366923928E-1,5.111207962E-1,1.421723690E0
6.823834491E0,9.791908264E-1,7.384940386E-1,7.339191437E-1,1.429274441E0
6.842395793E0,1.214540720E0,6.113640070E-1,8.466978073E-1,1.601802824E0
6.860909283E0,1.411791086E0,3.735423088E-1,9.701080322E-1,1.753224892E0
6.879562303E0,1.343499660E0,1.068331003E-1,1.492053032E0,2.010628484E0
6.898049803E0,8.911219835E-1,-2.221814394E-1,2.168962479E0,2.355389822E0
6.916611053E0,6.175882220E-1,-4.655124545E-1,2.046445847E0,2.187706027E0
6.935154387E0,6.582078934E-1,-5.605226755E-1,1.154947281E0,1.442680326E0
6.953715637E0,4.037028849E-1,-4.972198009E-1,1.765146255E-1,6.643500303E-1
6.972324908E0,2.654685974E-1,-5.563684702E-1,-2.615356445E-1,6.696419522E-1
6.990887095E0,2.227511108E-1,-6.852543354E-1,-1.633844376E-1,7.388410086E-1
7.009447199E0,-6.048470736E-3,-7.367300987E-1,-3.320960999E-1,8.081433300E-1
7.027960741E0,-2.666392922E-1,-8.174816370E-1,-7.144918442E-1,1.117976446E0
7.046521991E0,-2.932933271E-1,-8.602126241E-1,-6.565170288E-1,1.121160713E0
7.065132147E0,-2.604553849E-2,-9.885026217E-1,-1.729536057E-1,1.003856938E0
7.083693449E0,3.375383615E-1,-1.162533164E0,3.470382690E-1,1.259305786E0
7.102253501E0,2.607560158E-1,-1.112084270E0,4.846248627E-1,1.240800701E0
7.120767043E0,-5.716775358E-2,-8.727016449E-1,2.418470383E-1,9.073953400E-1
7.139328345E0,-3.636835515E-2,-5.029916167E-1,-7.427787781E-2,5.097454530E-1
7.157938449E0,1.321111172E-1,-1.356084347E-1,-5.753049850E-1,6.056556948E-1
7.176498605E0,1.801011860E-1,3.195798397E-2,-1.157712936E0,1.172073800E0
7.195012147E0,1.038124412E-2,1.433380842E-1,-1.276447296E0,1.284512077E0
7.213573397E0,-1.613043249E-1,1.514388323E-1,-8.554229736E-1,8.835730128E-1
7.232182720E0,-1.361719668E-1,-3.766942024E-2,-4.187841415E-1,4.419750524E-1
7.250713918E0,-3.774409890E-1,5.077540874E-2,-2.926816940E-1,4.803149137E-1
7.269275168E0,-3.440575004E-1,1.258562803E-1,-4.561071396E-1,5.850205891E-1
7.287818501E0,-2.885145843E-1,1.071420908E-1,-6.846876144E-1,7.506778419E-1
7.306379751E0,-4.158947468E-1,1.507673264E-1,-6.275520325E-1,7.678025661E-1
7.324988762E0,-6.395477057E-1,1.594284773E-1,-1.657857895E-1,6.796496415E-1
7.343550064E0,-6.754608154E-1,5.119180679E-2,2.365074158E-1,7.174982035E-1
7.362465428E0,-7.761746645E-1,1.577386856E-1,3.879442215E-1,8.819463259E-1
7.381397772E0,-7.924922705E-1,2.775279284E-1,2.785778046E-1,8.846871441E-1
7.400348658E0,-7.021440268E-1,3.417820930E-1,-1.529693604E-3,7.809120139E-1
7.419280741E0,-6.056213379E-1,3.903102875E-1,7.648944855E-2,7.245481082E-1
7.438213189E0,-4.049584866E-1,3.579115868E-1,4.900283813E-1,7.295340255E-1
7.457127199E0,-4.910318851E-1,3.068858385E-1,5.967388153E-1,8.314977112E-1
7.476059491E0,-6.802772284E-1,3.030494452E-1,5.228843689E-1,9.099583160E-1
7.495040585E0,-6.943362951E-1,3.092464209E-1,6.269636154E-1,9.853017886E-1
7.513973033E0,-5.737373829E-1,3.286616802E-1,7.777929306E-1,1.020859896E0
7.532905376E0,-4.516386390E-1,2.645375729E-1,7.223730087E-1,8.920652170E-1
7.551789022E0,-4.662830234E-1,9.815382957E-2,4.801540375E-1,6.764628089E-1
7.570721314E0,-3.333354592E-1,-1.634188890E-1,4.899291992E-1,6.146941369E-1
7.589439126E0,-1.354407966E-1,-2.983384132E-1,5.169563293E-1,6.120407377E-1
7.608000376E0,-8.005499840E-3,-3.503566980E-1,3.538532257E-1,4.980220971E-1
7.626561626E0,1.165475249E-1,-3.886481524E-1,2.913246155E-1,4.995004940E-1
7.645122928E0,7.460916042E-2,-3.841645718E-1,6.552600861E-1,7.632265230E-1
7.663687355E0,-1.938402653E-2,-4.038062692E-1,7.398052216E-1,8.430581293E-1
7.682263397E0,-2.777609229E-1,-4.033967853E-1,3.594055176E-1,6.074968500E-1
7.700824699E0,-5.032184720E-1,-3.755109310E-1,-7.535552979E-2,6.323889197E-1
7.719367980E0,-5.583271384E-1,-3.794242144E-1,-3.128156662E-1,7.440064307E-1
7.737929283E0,-2.363216579E-1,-3.729018569E-1,-5.118780136E-1,6.759606658E-1
7.756490533E0,2.197854519E-1,-2.806814909E-1,-6.996536255E-1,7.852406891E-1
7.775051783E0,4.740009308E-1,3.167629242E-3,-7.435884476E-1,8.818223719E-1
7.793661991E0,5.878990889E-1,7.610070705E-2,-4.300527573E-1,7.323674148E-1
7.812174335E0,3.511461318E-1,6.137692928E-2,1.351928711E-2,3.567260916E-1
7.830735585E0,-6.121587753E-2,1.566798687E-1,1.098632812E-1,2.009126812E-1
7.849344647E0,-1.996941715E-1,2.446430922E-1,-3.511390686E-1,4.722569747E-1
7.867905897E0,-6.955167651E-2,3.818675280E-1,-1.069502831E0,1.137759443E0
7.886419439E0,2.361023426E-2,5.399025679E-1,-1.523574829E0,1.616580492E0
7.904980689E0,-2.641424537E-2,6.370528936E-1,-1.566125870E0,1.690941850E0
7.923559908E0,-2.351850122E-1,7.089041471E-1,-1.302456856E0,1.501416312E0
7.942121158E0,-1.359406859E-1,6.580544710E-1,-9.250631332E-1,1.143353557E0
7.960682512E0,-9.203207493E-2,7.310055494E-1,-6.539859772E-1,9.851581977E-1
7.979225741E0,5.551177263E-2,7.404265404E-1,-4.220523834E-1,8.540733182E-1
7.997787043E0,1.255636215E-1,6.910431385E-1,-1.938619614E-1,7.286215083E-1
8.016397199E0,9.587079287E-2,6.478613019E-1,-1.111316681E-2,6.550106701E-1
8.034957303E0,9.881961346E-2,7.330847383E-1,-2.968597412E-2,7.403106149E-1
8.053519699E0,2.985696495E-2,8.334556222E-1,-9.184646606E-2,8.390324701E-1
8.072032095E0,-1.523708254E-1,8.626272082E-1,5.434226990E-2,8.776648854E-1
8.090593397E0,-2.596287727E-1,7.475425601E-1,3.067684174E-1,8.487248321E-1
8.109202408E0,-2.980537415E-1,6.022739410E-1,1.994504929E-1,7.009639306E-1
8.127763658E0,-3.192302585E-1,5.325646400E-1,-8.297634125E-2,6.264328591E-1
8.146277199E0,-4.415628016E-1,4.551173449E-1,-1.467304230E-1,6.508758118E-1
8.164838449E0,-4.720367193E-1,3.350985050E-1,8.408260345E-2,5.849611582E-1
8.183447772E0,-4.403653145E-1,2.692465782E-1,4.313602448E-1,6.726715326E-1
8.202008762E0,-3.932226300E-1,2.049247026E-1,6.331529617E-1,7.729817873E-1
8.220570272E0,-4.637217522E-1,2.443825006E-1,6.449613571E-1,8.311051812E-1
8.239083553E0,-6.398612857E-1,3.220891953E-1,5.431404114E-1,8.989802117E-1
8.257644803E0,-5.451834798E-1,3.512535095E-1,5.522575378E-1,8.518171416E-1
8.276224335E0,-2.425605357E-1,2.937805653E-1,7.520151138E-1,8.430120790E-1
8.294785585E0,-1.677598804E-1,1.996256113E-1,1.305726051E0,1.331508274E0
8.313346574E0,-1.920386702E-1,-7.306635380E-2,1.899251938E0,1.910333863E0
8.331889855E0,-4.095366895E-1,-3.505749106E-1,2.022383690E0,2.093002355E0
8.350451158E0,-4.895628393E-1,-4.950484037E-1,1.496362686E0,1.650407824E0
8.369060428E0,-4.246644378E-1,-4.857450128E-1,4.514942169E-1,7.874865904E-1
8.387621470E0,-3.331575990E-1,-4.583725333E-1,-5.062694550E-1,7.598737567E-1
8.406134960E0,-5.094519854E-1,-5.356562138E-1,-1.020416260E0,1.260046923E0
8.424696210E0,-9.150925875E-1,-6.712354422E-1,-9.070844650E-1,1.452843312E0
8.443305533E0,-1.116067886E0,-8.775194883E-1,-5.938158035E-1,1.538916888E0
8.461866470E0,-1.029973149E0,-9.671483636E-1,-4.669847488E-1,1.488050873E0
8.480427824E0,-7.118262053E-1,-9.348061681E-1,-5.144519806E-1,1.282661280E0
8.498941314E0,-4.683321118E-1,-9.382883310E-1,-5.226364136E-1,1.171694832E0
8.517502564E0,-3.791342974E-1,-9.267112017E-1,-3.389406204E-1,1.057079567E0
8.536111626E0,-4.454611838E-1,-7.160718441E-1,-1.440229416E-1,8.555332605E-1
8.554672876E0,-3.670631945E-1,-6.231439114E-1,-4.296188354E-1,8.411991838E-1
8.573234126E0,-4.515255094E-1,-4.724522829E-1,-1.084875107E0,1.266507182E0
8.591747668E0,-6.210216880E-1,-3.126044869E-1,-1.507711411E0,1.660296118E0
8.610308918E0,-6.742953062E-1,-2.136131525E-1,-1.360086441E0,1.533016590E0
8.628919074E0,-6.533026099E-1,-2.108420134E-1,-8.973035812E-1,1.129784215E0
8.647479230E0,-6.443471313E-1,-1.662782431E-1,-3.018369675E-1,7.307100893E-1
8.665992720E0,-5.418318510E-1,-5.597215891E-2,6.451225281E-2,5.485220762E-1
8.684554022E0,-4.068229198E-1,2.379393578E-2,1.226434708E-1,4.255730964E-1
8.703163241E0,-3.306717575E-1,1.635727882E-1,3.750038147E-2,3.708182127E-1
8.721694491E0,-3.638649881E-1,2.948645353E-1,7.983398438E-2,4.750960838E-1
8.740255793E0,-4.103777707E-1,3.780581951E-1,2.885055542E-1,6.281507529E-1
8.758799074E0,-4.085766077E-1,4.466701746E-1,4.820480347E-1,7.738342180E-1
8.777360376E0,-2.331286669E-1,4.905312061E-1,6.335763931E-1,8.344991824E-1
8.795969595E0,-1.247625947E-1,4.893825054E-1,8.929433823E-1,1.025869790E0
8.814530689E0,-1.691757143E-1,3.610119820E-1,1.023994446E0,1.098869737E0
8.833091887E0,-3.265010417E-1,2.504249811E-1,9.272384644E-1,1.014439141E0
8.851605428E0,-4.522403479E-1,2.365142107E-1,7.956857681E-1,9.452915665E-1
8.870166730E0,-5.224058032E-1,2.307419777E-1,7.254962921E-1,9.233063161E-1
8.888775741E0,-6.897206306E-1,3.558715582E-1,6.455736160E-1,1.009516918E0
8.907336939E0,-7.431483865E-1,4.147561789E-1,6.893777847E-1,1.095232369E0
8.926232668E0,-4.641769826E-1,2.819792032E-1,1.094349861E0,1.221709524E0
8.945164960E0,-3.200184703E-1,1.657643318E-1,1.237130165E0,1.288557597E0
8.964115637E0,-4.539552331E-1,1.784074306E-2,9.761447906E-1,1.076685794E0
8.983047980E0,-4.543476999E-1,-1.041668653E-1,6.308965683E-1,7.844189239E-1
9.001980428E0,-1.194436848E-1,-8.200562000E-2,8.156776428E-1,8.284453709E-1
9.020894439E0,2.430274487E-1,9.575605392E-3,1.089165688E0,1.115991007E0
9.039826730E0,3.877602220E-1,-1.368749142E-2,6.110229492E-1,7.238054860E-1
9.058791053E0,2.833940387E-1,2.131342888E-3,-8.862686157E-2,2.969367683E-1
9.077724595E0,3.034415841E-1,-4.414868355E-2,-4.366073608E-1,5.335277769E-1
9.096656887E0,4.760766029E-1,-1.882588863E-1,-6.451835632E-1,8.236213756E-1
9.115539387E0,6.444908381E-1,-1.937899590E-1,-1.100005150E0,1.289548106E0
9.134475116E0,6.338961124E-1,-2.282248735E-1,-1.471055031E0,1.617996841E0
9.153273814E0,4.891645312E-1,-2.953085899E-1,-1.490133286E0,1.595928041E0
9.171835116E0,5.576194525E-1,-3.201281428E-1,-1.115519524E0,1.287557878E0
9.190348605E0,6.679208279E-1,-3.770377040E-1,-8.155307770E-1,1.119538347E0
9.208909908E0,4.831758440E-1,-3.043683767E-1,-6.565666199E-1,8.701601756E-1
9.227520012E0,1.415639520E-1,-1.464564800E-1,-5.780763626E-1,6.129128274E-1
9.246080168E0,3.651850298E-2,-9.401708841E-2,-4.859962463E-1,4.963518565E-1
9.264641418E0,-4.756113142E-2,5.807363987E-2,-5.321483612E-1,5.374164932E-1
9.283154960E0,9.228100628E-2,1.889413595E-1,-6.083812714E-1,6.436943318E-1
9.301716210E0,2.861930132E-1,2.656974196E-1,-8.030910492E-1,8.930043633E-1
9.320326314E0,4.383992255E-1,4.064459801E-1,-7.841634750E-1,9.860550548E-1
9.338886522E0,5.547994971E-1,4.972453117E-1,-7.223625183E-1,1.037720092E0
9.357447824E0,6.540809274E-1,4.247770309E-1,-7.912292480E-1,1.110991048E0
9.375961314E0,6.452019811E-1,4.207295775E-1,-7.719631195E-1,1.090516406E0
9.394526991E0,6.403453350E-1,4.323676825E-1,-6.106109619E-1,9.847993236E-1
9.413131835E0,7.710351348E-1,5.170166492E-1,-4.628820419E-1,1.037333688E0
9.431694283E0,9.730047584E-1,6.675940156E-1,-3.007373810E-1,1.217728624E0
9.450206366E0,1.064699411E0,7.625845075E-1,-1.141815186E-1,1.314594001E0
9.468767668E0,7.809120417E-1,7.802735567E-1,2.241506577E-1,1.126451933E0
9.487376678E0,5.148369670E-1,7.696818113E-1,6.002054214E-1,1.103500676E0
9.505908137E0,6.018394232E-1,7.123621702E-1,6.264753342E-1,1.123450888E0
9.524469439E0,7.421585917E-1,7.226064205E-1,4.586133957E-1,1.132821990E0
9.543012720E0,9.079695940E-1,6.636520028E-1,6.285467148E-1,1.288376396E0
9.561574022E0,1.059588909E0,5.243284106E-1,1.068947792E0,1.593831334E0
9.580183033E0,1.082138419E0,3.388776779E-1,1.306798935E0,1.730197993E0
9.598744283E0,7.857661247E-1,3.246408701E-1,1.066223145E0,1.363690541E0
9.617305585E0,5.164281130E-1,3.345719576E-1,9.997081757E-1,1.173904948E0
9.635819074E0,7.177632451E-1,2.183922529E-1,9.524841309E-1,1.212478978E0
9.654383553E0,8.593749404E-1,-3.479766846E-2,8.950824738E-1,1.241333477E0
9.672990480E0,4.798299074E-1,-1.409049034E-1,8.020372391E-1,9.451744097E-1
9.691551730E0,8.425757289E-3,-3.865252137E-1,8.758020401E-1,9.573410822E-1
9.710064178E0,-3.389186561E-1,-6.159563065E-1,1.110560417E0,1.314386727E0
9.728625428E0,-5.320229530E-1,-7.095526457E-1,1.006442070E0,1.341431705E0
9.747234491E0,-3.430791795E-1,-6.155108213E-1,3.656311035E-1,7.938784532E-1
9.765747980E0,1.192230880E-1,-5.246130824E-1,-4.476718903E-1,6.998879569E-1
9.784309230E0,3.261321485E-1,-5.256762505E-1,-9.964189529E-1,1.172837767E0
9.802870533E0,7.155127823E-3,-5.682820082E-1,-1.341429710E0,1.456855966E0
9.821431783E0,-2.217974812E-1,-6.701772213E-1,-1.315320969E0,1.492782932E0
9.840041991E0,-2.326267660E-1,-8.101189733E-1,-9.846935272E-1,1.296159445E0
9.858602303E0,-1.344054341E-1,-8.301978111E-1,-5.726747513E-1,1.017472160E0
9.877163397E0,-2.412050962E-3,-7.982106805E-1,-3.262205124E-1,8.623026911E-1
9.895676887E0,-4.738553613E-2,-7.029406428E-1,-4.194221497E-1,8.199304092E-1
9.914328658E0,-1.707257628E-1,-5.105047822E-1,-7.415285110E-1,9.163116017E-1
9.932847147E0,-1.690510511E-1,-3.096041679E-1,-1.122336388E0,1.176465880E0
9.951408397E0,-2.040728331E-1,-1.258223653E-1,-1.421857834E0,1.441928115E0
9.969921939E0,-1.503271759E-1,-2.880662680E-2,-1.304867744E0,1.313814261E0
9.988483241E0,-1.173372865E-1,4.506534338E-2,-6.755762100E-1,6.871696585E-1
1.000709335E1,-1.234365925E-1,2.531480789E-2,-1.737146378E-1,2.146024400E-1
1.002562371E1,-1.952780336E-1,-2.173846960E-2,2.905082703E-2,1.986202961E-1
1.004418496E1,-1.368283331E-1,1.032539010E-1,-8.501911163E-2,1.913416059E-1
1.006272829E1,4.266411066E-2,1.939902902E-1,-3.314208984E-1,3.863835801E-1
1.008128954E1,5.615714192E-2,2.377518415E-1,-4.668703079E-1,5.269226197E-1
1.009989860E1,-1.926652491E-1,2.852113843E-1,-3.294792175E-1,4.764682431E-1
1.011845986E1,-4.345536232E-1,3.039867282E-1,-7.595157623E-2,5.357363384E-1
1.013702110E1,-5.491987467E-1,3.370536566E-1,1.435394287E-1,6.601727034E-1
1.015553465E1,-6.561125517E-1,3.962146640E-1,2.922191620E-1,8.202815243E-1
1.017409887E1,-6.193298101E-1,3.784781694E-1,3.140354156E-1,7.908434616E-1
1.019270496E1,-7.706406116E-1,4.865856767E-1,3.393764496E-1,9.725373759E-1
1.021126621E1,-7.086865902E-1,6.099668145E-1,5.058965683E-1,1.063121600E0
1.022977970E1,-5.188649893E-1,6.853882074E-1,6.052427292E-1,1.051330887E0
1.024834100E1,-3.385699093E-1,7.081246972E-1,6.207094193E-1,1.000674949E0
1.026694996E1,-2.863040566E-1,7.427284122E-1,7.023696899E-1,1.061573685E0
1.028551126E1,-3.624843061E-1,6.937971711E-1,9.697122574E-1,1.246230817E0
1.030407256E1,-4.500517845E-1,7.235270739E-1,1.201494217E0,1.472965169E0
1.032258605E1,-3.510515690E-1,7.486547828E-1,1.118034363E0,1.390583340E0
1.034114736E1,-2.780188620E-1,8.206696510E-1,9.231214523E-1,1.266075187E0
1.035972657E1,-2.418926358E-2,5.423768163E-1,7.747335434E-1,9.460284322E-1
1.037828788E1,2.155456543E-1,3.289233446E-1,8.384532928E-1,9.260963341E-1
1.039684913E1,2.034125924E-1,1.146065593E-1,9.690036774E-1,9.967344044E-1
1.041539241E1,6.548213959E-2,-2.498923540E-1,6.672449112E-1,7.155067230E-1
1.043395684E1,-1.831673831E-1,-5.701825023E-2,1.099993706E0,1.116596401E0
1.045256267E1,-1.404038221E-1,-1.420776546E-1,1.297500610E0,1.312786017E0
1.047112512E1,-2.615151107E-1,-2.651914358E-1,6.710777283E-1,7.675037252E-1
1.048963751E1,-3.919005096E-1,-1.126364172E-1,-1.822690964E-1,4.466486263E-1
1.050819876E1,-3.243499994E-1,-7.210874557E-2,-8.375663757E-1,9.010660503E-1
1.052680881E1,-8.814671636E-2,-1.259642243E-1,-7.228612900E-1,7.390299547E-1
1.054536902E1,3.317588270E-1,-2.061934769E-1,-6.804552078E-1,7.846011465E-1
1.056393147E1,7.018681765E-1,-1.827075779E-1,-6.353721619E-1,9.642088883E-1
1.058244387E1,9.916999340E-1,-1.303495765E-1,-5.225009918E-1,1.128479977E0
1.060100512E1,1.192061305E0,-1.132309437E-1,-4.036464691E-1,1.263630434E0
1.061961407E1,1.220994353E0,-1.188477278E-1,-2.556400299E-1,1.253117639E0
1.063817538E1,9.110118151E-1,4.965448380E-2,-1.189584732E-1,9.200865249E-1
1.065673777E1,5.292693377E-1,1.786729693E-1,-2.132816315E-1,5.979457468E-1
1.067525017E1,2.672552168E-1,1.987824440E-1,-6.102981567E-1,6.952723575E-1
1.069381454E1,2.074277401E-1,2.691906691E-1,-9.953374863E-1,1.051754056E0
1.071239074E1,4.109857082E-1,3.047569990E-1,-1.340025902E0,1.434383316E0
1.073095194E1,4.815134406E-1,3.602243662E-1,-1.474210739E0,1.592141354E0
1.074949527E1,4.697009325E-1,3.771012425E-1,-1.320252419E0,1.451168757E0
1.076805652E1,3.749774992E-1,4.166390300E-1,-9.794025421E-1,1.128461584E0
1.078661782E1,4.346033633E-1,4.151026607E-1,-6.869726181E-1,9.127549947E-1
1.080517907E1,3.570634723E-1,3.636719584E-1,-4.841136932E-1,7.029350500E-1
1.082378808E1,3.283726871E-1,3.441336155E-1,-2.716264725E-1,5.477567959E-1
1.084230163E1,2.711299360E-1,4.188687801E-1,2.173519135E-2,4.994345960E-1
1.086086288E1,1.420799494E-1,5.157927275E-1,4.006471634E-1,6.683913519E-1
1.087947298E1,1.547549367E-1,5.179514885E-1,5.256757736E-1,7.540277540E-1
1.089803434E1,2.713055909E-2,5.891874433E-1,4.046878815E-1,7.152972752E-1
1.091659444E1,8.356012404E-2,6.353273392E-1,3.995542526E-1,7.551600645E-1
1.093510798E1,2.562781274E-1,6.300743222E-1,4.683904648E-1,8.258703031E-1
1.095367251E1,3.901607990E-1,5.663457513E-1,5.307636261E-1,8.687249196E-1
1.097227824E1,6.052082777E-1,4.205725193E-1,7.239675522E-1,1.033095988E0
1.099084058E1,7.013447881E-1,2.941794991E-1,1.074570656E0,1.316483264E0
1.100935303E1,7.077738047E-1,2.023849487E-1,1.082767487E0,1.309308541E0
1.102791428E1,4.526046216E-1,2.073602676E-1,7.078275681E-1,8.653722264E-1
1.104652449E1,3.550790250E-1,1.622110009E-1,6.072254181E-1,7.218838073E-1
1.106505480E1,6.005023718E-1,-1.392652988E-1,6.930646896E-1,9.275433068E-1
1.108361605E1,6.307188869E-1,-4.120222330E-1,1.129254341E0,1.357491805E0
1.110215939E1,5.465803146E-1,-5.763223171E-1,1.624395370E0,1.808191852E0
1.112072064E1,5.175870657E-1,-9.000101089E-1,1.790757179E0,2.069957932E0
1.113932965E1,1.943537593E-1,-1.027437449E0,1.395591736E0,1.743868512E0
1.115789090E1,-1.092386246E-1,-1.025858283E0,8.465156555E-1,1.334506294E0
1.117645220E1,-2.696209550E-1,-9.290059209E-1,3.940267563E-1,1.044511630E0
1.119496574E1,-3.217547238E-1,-8.592411280E-1,-1.471862793E-1,9.292390538E-1
1.121353006E1,-2.905181050E-1,-6.811837554E-1,-5.740528107E-1,9.369891714E-1
1.123213600E1,-2.379954457E-1,-5.877162218E-1,-9.296579361E-1,1.125307099E0
1.125069840E1,-2.597314119E-1,-6.817649007E-1,-1.130436897E0,1.345418658E0
1.126921079E1,-4.029685855E-1,-7.492117882E-1,-9.202690125E-1,1.253234631E0
1.128777210E1,-4.804016054E-1,-8.055794239E-1,-5.037927628E-1,1.064683549E0
1.130638110E1,-6.726104617E-1,-7.784651518E-1,-4.144611359E-1,1.109139693E0
1.132494350E1,-8.206396699E-1,-6.898743510E-1,-6.690969467E-1,1.263751088E0
