"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.733316228E1,1.698027402E-1,1.086839437E-1,-1.668510437E-1,2.616953209E-1
1.735172259E1,1.411756277E-1,7.805657387E-2,-4.276475906E-1,4.570621931E-1
1.737028296E1,-5.632954836E-2,3.728628159E-2,-2.944049835E-1,3.020555895E-1
1.738884327E1,-9.856206179E-2,-6.688368320E-2,-2.140045166E-2,1.210201902E-1
1.740740358E1,-5.456101894E-2,-4.304909706E-2,9.568405151E-2,1.182605905E-1
1.742596390E1,6.672063470E-2,2.290678024E-2,1.055583954E-1,1.269603817E-1
1.744452426E1,7.816252112E-2,-8.440494537E-3,-1.180009842E-1,1.417915862E-1
1.746313015E1,-4.196232557E-2,-4.792451859E-2,-8.642005920E-2,1.073593167E-1
1.748164489E1,5.799055099E-3,-1.095381975E-1,-3.784656525E-2,1.160370986E-1
1.750020655E1,1.141673326E-1,-3.283619881E-2,-6.721496582E-3,1.189856055E-1
1.751876556E1,2.764035761E-1,4.701650143E-2,-2.985477448E-2,2.819588549E-1
1.753732588E1,2.372489274E-1,7.523286343E-2,1.829910278E-2,2.495634076E-1
1.755588619E1,6.676161289E-2,3.081190586E-2,-6.920814514E-3,7.385380269E-2
1.757444655E1,-2.391853929E-2,3.164362907E-2,-3.407096863E-2,5.229002473E-2
1.759300686E1,6.278532743E-2,3.986394405E-2,-6.002426147E-2,9.557218917E-2
1.761156718E1,1.392603368E-1,1.154524088E-1,6.050872803E-2,1.907459207E-1
1.763012749E1,2.774594128E-1,1.790621281E-1,1.358289719E-1,3.570664939E-1
1.764868785E1,2.658311427E-1,2.225873470E-1,3.264713287E-2,3.482487024E-1
1.766724817E1,2.048530430E-1,2.215430737E-1,-6.418228149E-2,3.084890078E-1
1.768580848E1,1.234896779E-1,1.052243710E-1,2.715492249E-2,1.644969866E-1
1.770436879E1,8.499172330E-2,8.994650841E-2,4.508399963E-2,1.317062429E-1
1.772292916E1,2.006428391E-1,1.001123190E-1,1.578731537E-1,2.742334005E-1
1.774153619E1,2.165940255E-1,1.086528301E-1,1.007499695E-1,2.624289727E-1
1.776004978E1,1.473987401E-1,9.331262112E-2,-7.232952118E-2,1.888523060E-1
1.777861009E1,4.698336124E-2,5.964159966E-3,-1.032352448E-1,1.135804701E-1
1.779717046E1,-1.104061902E-1,-4.078483582E-2,5.610466003E-3,1.178321136E-1
1.781573077E1,-6.674778461E-2,-4.943513870E-2,8.811759949E-2,1.210942238E-1
1.783429108E1,3.078520298E-2,6.168484688E-3,8.343124390E-2,8.914343152E-2
1.785285145E1,1.154673100E-2,2.407991886E-2,3.405380249E-2,4.327621695E-2
1.787141176E1,-4.183977842E-2,2.999055386E-2,-1.772594452E-1,1.845830742E-1
1.788997207E1,-3.015160561E-2,2.277767658E-2,-1.121978760E-1,1.183904778E-1
1.790853239E1,-3.409284353E-2,8.980786800E-2,-1.187419891E-2,9.679241569E-2
1.792709275E1,-7.651215792E-2,8.938264847E-2,-7.818222046E-3,1.179173132E-1
1.794565306E1,-8.139687777E-2,1.037044525E-1,-1.124849319E-1,1.733001013E-1
1.796421338E1,2.436220646E-2,9.146165848E-2,-1.970500946E-1,2.186035038E-1
1.798278957E1,-7.621258497E-2,9.818983078E-2,-5.762863159E-2,1.370060588E-1
1.800133405E1,-8.301624656E-2,5.362141132E-2,-1.386737823E-2,9.979607770E-2
1.801998645E1,-4.072058201E-2,5.779337883E-2,2.307987213E-2,7.437016158E-2
1.803845468E1,8.732123673E-2,4.950749874E-2,7.163619995E-2,1.233196495E-1
1.805701499E1,7.753162086E-2,4.955196381E-2,1.331987381E-1,1.618902504E-1
1.807557535E1,8.206388354E-2,-1.368010044E-2,1.001071930E-2,8.379642374E-2
1.809413567E1,-4.227051139E-2,2.843523026E-2,-5.789852142E-2,7.712066672E-2
1.811269598E1,1.971215010E-3,2.245581150E-2,-9.987545013E-2,1.023877664E-1
1.813125629E1,-1.104900241E-2,3.626370430E-2,-2.428579330E-1,2.457989267E-1
1.814981666E1,2.420869470E-2,6.221318245E-2,-2.237930298E-1,2.335377082E-1
1.816837697E1,-9.279549122E-4,1.294627190E-1,-1.130161285E-1,1.718548865E-1
1.818693728E1,-1.266491413E-2,6.332492828E-2,-2.833747864E-2,7.052275723E-2
1.820549759E1,9.946972132E-3,7.500338554E-2,-7.086658478E-2,1.036654375E-1
1.822405796E1,2.574801445E-3,6.997907162E-2,5.529212952E-2,8.922398586E-2
1.824261827E1,-3.073096275E-2,5.011677742E-2,6.883621216E-2,9.052351935E-2
1.826117858E1,1.832416654E-2,4.812335968E-2,7.172393799E-2,8.829471166E-2
1.827973890E1,4.606106877E-2,6.756317616E-2,1.232595444E-1,1.479165985E-1
1.829829926E1,2.701511979E-2,9.536564350E-2,1.676406860E-1,1.947506669E-1
1.831685957E1,3.101277351E-2,1.391707659E-1,4.674911499E-3,1.426609582E-1
1.833541989E1,2.633339167E-2,1.166377068E-1,-2.176589966E-1,2.483409772E-1
1.835398020E1,-2.197554708E-2,1.012445688E-1,-1.972475052E-1,2.228002821E-1
1.837254056E1,3.417190909E-2,8.480739594E-2,-6.220149994E-2,1.105849916E-1
1.839110088E1,9.436474741E-2,1.020843983E-1,-5.375862122E-2,1.490500563E-1
1.840966119E1,9.389302135E-2,1.004326344E-1,7.282066345E-2,1.555810481E-1
1.842822150E1,2.764284611E-2,9.555184841E-2,-9.175014496E-2,1.353232123E-1
1.844678187E1,8.533298969E-3,4.252350330E-2,-1.785488129E-1,1.837409701E-1
1.846534218E1,-1.024462581E-1,6.109559536E-2,-1.871452332E-1,2.219262171E-1
1.848390249E1,-2.253219485E-2,3.013813496E-2,-1.271677017E-1,1.326183673E-1
1.850250843E1,-1.240587234E-2,7.668411732E-2,7.761955261E-3,7.806796697E-2
1.852102312E1,2.738314867E-2,8.644747734E-2,-9.095668793E-2,1.284372308E-1
1.853958348E1,2.171972394E-2,1.027507782E-1,-1.702528000E-1,2.000387081E-1
1.855814379E1,-3.223377466E-2,1.225693226E-1,-6.976699829E-2,1.446709685E-1
1.857670410E1,-2.527812123E-2,1.367026567E-1,-4.631137848E-2,1.465310327E-1
1.859526442E1,3.070083261E-2,7.342958450E-2,-1.203346252E-2,8.049378376E-2
1.861382478E1,-4.183465242E-2,5.354130268E-2,1.442842484E-1,1.594827688E-1
1.863238509E1,2.465200424E-2,4.908680916E-3,-3.443431854E-2,4.263260202E-2
1.865094541E1,2.624553442E-2,4.160797596E-2,-2.495222092E-1,2.543253519E-1
1.866950572E1,1.238010079E-1,6.121718884E-2,-2.059345245E-1,2.479581863E-1
1.868806603E1,7.274098694E-2,1.347342730E-1,-1.617336273E-2,1.539680264E-1
1.870662640E1,5.227780342E-2,7.661271095E-2,1.020622253E-1,1.379100216E-1
1.872518671E1,4.234315455E-2,6.195187569E-2,-2.153015137E-2,7.806743915E-2
1.874379259E1,-2.846598625E-3,2.309262753E-2,-1.768360138E-1,1.783601647E-1
1.876230733E1,5.384236574E-3,3.874886036E-2,-1.104536057E-1,1.171770591E-1
1.878095978E1,2.310883999E-2,6.537032127E-2,8.117008209E-2,1.067514853E-1
1.879942801E1,4.209743440E-2,3.002762794E-2,1.955013275E-1,2.022241862E-1
1.881798832E1,3.180086613E-3,3.776013851E-2,1.864347458E-1,1.902468277E-1
1.883654864E1,-6.315860152E-2,-2.105116844E-3,3.897857666E-2,7.424802961E-2
1.885510895E1,-3.499355912E-2,5.375218391E-2,-1.600837708E-2,6.610684225E-2
1.887366931E1,5.572606623E-2,1.110727787E-1,3.972053528E-3,1.243315480E-1
1.889222963E1,1.621271670E-1,8.293533325E-2,-1.076793671E-1,2.115616550E-1
1.891078994E1,1.726944745E-1,7.944071293E-2,-1.991472244E-1,2.753067841E-1
1.892935025E1,1.995850503E-1,7.939457893E-3,-1.579494476E-1,2.546473156E-1
1.894791062E1,1.927729547E-1,-6.493175030E-2,-3.049755096E-2,2.056882225E-1
1.896647093E1,2.331115007E-1,-2.773690224E-2,1.346054077E-1,2.706084317E-1
1.898503124E1,3.416559398E-1,-4.791367054E-2,7.072353363E-2,3.521737061E-1
1.900359155E1,3.197430670E-1,-8.113133907E-2,-6.404113770E-2,3.360345078E-1
1.902224390E1,2.310993224E-1,-5.494034290E-2,-5.778503418E-2,2.444676835E-1
1.904071223E1,2.826180458E-1,-5.631864071E-2,-1.399841309E-1,3.203752581E-1
1.905927254E1,2.513028383E-1,-1.493656635E-2,-2.090473175E-1,3.272262192E-1
1.907783285E1,1.919062287E-1,2.191340923E-2,-2.048454285E-1,2.815490147E-1
1.909639317E1,1.098342687E-1,-6.207227707E-4,-2.699193954E-1,2.914111047E-1
1.911495348E1,3.425042331E-2,1.894593239E-2,-1.298761368E-1,1.356460495E-1
1.913351384E1,1.469936967E-2,-1.196324825E-2,-4.342079163E-3,1.944336465E-2
1.915207416E1,-7.821355760E-2,-2.561128139E-2,3.814125061E-2,9.070861770E-2
1.917063447E1,-7.094603777E-2,-8.426904678E-4,-3.402709961E-3,7.103258997E-2
1.918919478E1,-9.097416699E-2,4.862213135E-2,1.411437988E-3,1.031620224E-1
1.920775515E1,-1.159925312E-1,9.878039360E-2,5.068016052E-2,1.605624867E-1
1.922631546E1,-1.361621320E-1,8.208048344E-2,4.890727997E-2,1.663407767E-1
1.924496702E1,-1.017389148E-1,1.656556129E-2,7.157707214E-2,1.254930352E-1
1.926348171E1,-1.012388617E-1,1.332712173E-2,7.705593109E-2,1.279239454E-1
1.928199640E1,-5.947467685E-2,3.833997250E-2,1.664304733E-1,1.808488129E-1
1.930064869E1,-1.123021543E-2,9.178519249E-2,1.121025085E-1,1.453189999E-1
1.931911707E1,8.047506213E-3,1.224324703E-1,-7.997035980E-2,1.464572654E-1
1.933767739E1,-8.731484413E-3,1.359902620E-1,-2.761135101E-1,3.079095008E-1
1.935623770E1,2.220371366E-2,1.364024878E-1,-2.608757019E-1,2.952198764E-1
1.937479801E1,6.362880766E-2,1.457067728E-1,-3.859138489E-2,1.636104636E-1
1.939335838E1,8.090130985E-2,1.042321920E-1,3.677272797E-2,1.369730094E-1
1.941191869E1,1.119825244E-2,1.093199253E-1,-7.048511505E-2,1.305541971E-1
1.943047900E1,-7.529616356E-3,1.939998865E-1,-1.357879639E-1,2.369198646E-1
1.944903931E1,-1.246240735E-2,2.387229204E-1,-2.607383728E-1,3.537349903E-1
1.946759963E1,-1.507745981E-1,2.775835991E-1,-2.343835831E-1,3.933462825E-1
1.948615999E1,-2.322526574E-1,2.132201195E-1,-1.760854721E-1,3.611235380E-1
1.950472030E1,-2.821429968E-1,1.770899296E-1,-1.879844666E-1,3.824966320E-1
1.952328062E1,-3.072115481E-1,1.394279003E-1,-4.887008667E-2,3.408920064E-1
1.954188650E1,-2.281914353E-1,1.452908516E-1,-3.514671326E-2,2.727930611E-1
1.956040124E1,-1.441225708E-1,1.676101685E-1,-2.310562134E-1,3.197678184E-1
1.957896160E1,-3.493371606E-2,1.568908691E-1,-4.406871796E-1,4.690845335E-1
1.959752192E1,-5.219060183E-2,1.341770887E-1,-4.787693024E-1,4.999473922E-1
1.961608223E1,-1.559506953E-1,2.440021038E-1,-4.525680542E-1,5.372852964E-1
1.963464254E1,-2.553339601E-1,3.497078419E-1,-5.027284622E-1,6.634959778E-1
1.965320285E1,-2.454441190E-1,3.985955715E-1,-3.951845169E-1,6.126108451E-1
1.967176317E1,-1.369608939E-1,3.193032742E-1,-3.040151596E-1,4.616688040E-1
1.969032353E1,-1.326641440E-2,1.526589394E-1,-1.829900742E-1,2.386757565E-1
1.970888384E1,-5.502603948E-2,5.526041985E-2,2.249956131E-1,2.381272873E-1
1.972744416E1,-1.491296589E-1,2.239847183E-2,6.541452408E-1,6.713027207E-1
1.974600447E1,-1.846112460E-1,5.567681789E-2,6.596698761E-1,6.872740106E-1
1.976456478E1,-3.316563964E-1,1.915436983E-1,3.122301102E-1,4.941382350E-1
1.978312515E1,-4.837104678E-1,3.321208954E-1,-3.538274765E-1,6.851817197E-1
1.980168546E1,-5.353382230E-1,4.659626484E-1,-7.588367462E-1,1.039009822E0
1.982024577E1,-4.554479122E-1,5.528740287E-1,-6.361093521E-1,9.579862213E-1
1.983880608E1,-3.923986554E-1,5.581397414E-1,-3.970699310E-1,7.894056029E-1
1.985736640E1,-4.402737319E-1,5.356110334E-1,-1.758165359E-1,7.152842739E-1
1.987592676E1,-3.723289967E-1,5.071774125E-1,1.411914825E-2,6.293307238E-1
1.989448707E1,-2.910501659E-1,4.684666991E-1,4.469108582E-2,5.533249862E-1
1.991304739E1,-2.691227794E-1,4.174215794E-1,1.616668701E-2,4.969197189E-1
1.993160770E1,-2.444613576E-1,3.860271573E-1,1.328935623E-1,4.758560922E-1
1.995016801E1,-1.957449615E-1,3.815328479E-1,2.433614731E-1,4.930600476E-1
1.996872832E1,-1.619056016E-1,4.556437135E-1,1.572160721E-1,5.084697737E-1
1.998728869E1,-1.836412251E-1,5.980764031E-1,1.136016846E-2,6.257383934E-1
2.000584900E1,-1.242885590E-1,6.365775466E-1,-1.637945175E-1,6.689598364E-1
2.002440931E1,-1.381796449E-1,7.158056498E-1,-3.159952164E-1,7.945591981E-1
2.004296962E1,-2.279426157E-1,7.727848291E-1,-4.399213791E-1,9.179787841E-1
2.006162187E1,-2.497093827E-1,8.274801970E-1,-4.571437836E-1,9.777825377E-1
2.008009030E1,-1.808784008E-1,8.175433874E-1,-5.216608047E-1,9.865212524E-1
2.009865062E1,-2.125694454E-1,9.452199340E-1,-6.014137268E-1,1.140317922E0
2.011721093E1,-2.204651982E-1,1.029247761E0,-6.200275421E-1,1.221634155E0
2.013577124E1,-3.200400174E-1,1.138195753E0,-5.088672638E-1,1.287191158E0
2.015433155E1,-3.099678457E-1,1.181321144E0,-3.418378830E-1,1.268247945E0
2.017289186E1,-2.152325362E-1,1.243813753E0,-3.556842804E-1,1.311453013E0
2.019145223E1,-2.536753416E-1,1.339282990E0,-3.184165955E-1,1.399792568E0
2.021001254E1,-2.903891206E-1,1.390551329E0,-3.952283859E-1,1.474504770E0
2.022857285E1,-3.339681923E-1,1.524323463E0,-3.298158646E-1,1.594953065E0
2.024713317E1,-2.553570867E-1,1.695668221E0,-3.197822571E-1,1.744350495E0
2.026569343E1,-1.457282305E-1,1.801824331E0,-3.972434998E-1,1.850840359E0
2.028425379E1,-1.827172041E-1,1.837422252E0,-1.904964447E-1,1.856285270E0
2.030285978E1,-2.887457013E-1,1.826664567E0,1.854848862E-1,1.858623728E0
2.032137447E1,-3.135983348E-1,1.663512945E0,5.131683350E-1,1.768886931E0
2.033993478E1,-4.520446062E-1,1.463168859E0,1.147502899E0,1.913627535E0
2.035849509E1,-6.720189452E-1,1.372205615E0,1.925463676E0,2.458041513E0
2.037705541E1,-6.647632122E-1,1.350681782E0,1.776131630E0,2.328281549E0
2.039561572E1,-6.224163175E-1,1.421622753E0,1.465845108E0,2.134740079E0
2.041417603E1,-5.956141353E-1,1.419097304E0,1.693400383E0,2.288274069E0
2.043273640E1,-5.719212890E-1,1.168485761E0,2.026305199E0,2.407979587E0
2.045129671E1,-7.660920024E-1,9.440822601E-1,2.770005226E0,3.025081358E0
2.046985697E1,-1.048165679E0,7.092400789E-1,3.884304047E0,4.085277311E0
2.048841733E1,-1.283625484E0,4.635881782E-1,4.259470940E0,4.472773308E0
2.050697765E1,-1.163339972E0,1.734628677E-1,3.388470650E0,3.586806742E0
2.052553796E1,-1.114160299E0,-1.078004763E-1,2.076771736E0,2.359227619E0
2.054408535E1,-1.936127663E0,1.064479351E-3,2.628690720E0,3.264752113E0
2.056265864E1,-3.011934757E0,3.888807297E-1,3.740612030E0,4.818211033E0
2.058122035E1,-3.459854603E0,1.639260650E-1,5.607152939E0,6.590723003E0
2.059976634E1,-4.137818336E0,3.177823722E-1,8.232419014E0,9.219286797E0
2.061833957E1,-2.942756414E0,7.064607143E-1,7.629837990E0,8.208125840E0
2.063689989E1,-1.382498622E0,8.184145093E-1,4.225004196E0,4.520151016E0
2.065544728E1,-2.120965123E-1,7.056193054E-2,3.497225761E0,3.504361845E0
2.067402056E1,-2.683839202E-1,-4.872281849E-1,6.566870689E0,6.590387840E0
2.069258088E1,3.136453032E-1,-3.419344425E-1,8.262355804E0,8.275374069E0
2.071112827E1,1.908659935E0,7.612508535E-2,6.287504196E0,6.571262192E0
2.072970150E1,3.370626688E0,7.040445507E-2,2.383097649E0,4.128587587E0
2.074826181E1,3.747167587E0,-3.809272349E-1,-1.636538506E0,4.106656641E0
2.076680921E1,3.373593569E0,-1.319127440E0,-4.383325100E0,5.686367004E0
2.078556817E1,2.183205366E0,-2.034770727E0,-6.256940842E0,6.932242514E0
2.080448634E1,-8.134925365E-1,-1.416869879E0,-6.569078445E0,6.769200986E0
2.082343088E1,-2.648258209E0,2.494838834E-2,-5.124794483E0,5.768657769E0
2.084236223E1,-2.691259146E0,1.540640712E0,-3.786516666E0,4.894298526E0
2.086128567E1,-5.379411578E-1,2.013517857E0,-4.031366825E0,4.538232401E0
2.088022499E1,1.428735614E0,1.815561056E0,-5.954239845E0,6.386745614E0
2.089915791E1,1.747794151E0,8.670568466E-1,-7.869619846E0,8.107865841E0
2.091807457E1,1.909746885E0,-4.182375073E-1,-8.975205421E0,9.185661007E0
2.093701910E1,1.513413668E0,-1.090710878E0,-8.900302887E0,9.093704560E0
2.095595046E1,1.374364614E0,-1.544691563E0,-8.546010971E0,8.792568091E0
2.097488181E1,1.111341357E0,-1.879387856E0,-7.925611019E0,8.220856911E0
2.099381322E1,6.927980185E-1,-2.278057098E0,-8.128095627E0,8.469678374E0
2.101274457E1,5.735409260E-1,-2.237672329E0,-8.644776344E0,8.948088326E0
2.103129379E1,3.495784998E-1,-2.201112747E0,-7.231353283E0,7.567005534E0
2.104986702E1,6.745362282E-2,-1.847120523E0,-6.435199261E0,6.695386004E0
2.106842733E1,9.849733114E-2,-1.492720962E0,-3.702615261E0,3.993404233E0
2.108697473E1,2.121035099E0,-1.784754634E0,2.195902824E0,3.536400459E0
2.110554796E1,4.863728523E0,-2.529220104E0,4.352499008E0,6.999789790E0
2.112410827E1,3.065956116E0,-2.419535398E0,3.741521835E0,5.408624972E0
2.114265567E1,4.910733104E-1,-1.524806142E0,3.432353973E0,3.787775147E0
2.116122895E1,-8.348407149E-1,-1.695083380E0,7.434256554E0,7.670621695E0
2.117978926E1,-1.875103474E0,-1.361920834E0,1.113296795E1,1.137162331E1
2.119833666E1,-1.938410401E0,-9.145957828E-1,1.234938526E1,1.253400322E1
2.121690989E1,-1.355450153E0,-5.327272415E-2,1.066232109E1,1.074826377E1
2.123547020E1,-1.486160159E-1,1.133347988E0,7.496627808E0,7.583270592E0
2.125401759E1,7.739182711E-1,1.939095259E0,3.701385498E0,4.249622868E0
2.127259088E1,5.167630911E-1,2.064193010E0,1.483996391E0,2.594259464E0
2.129115119E1,5.727097392E-2,1.617301702E0,9.494686127E-2,1.621098291E0
2.130969858E1,-5.442752838E-1,1.263568521E0,-1.555585861E-1,1.384571943E0
2.132827181E1,-1.224796057E0,1.063496470E0,7.217664719E-1,1.775414589E0
2.134683213E1,-1.129961252E0,4.444136620E-1,5.553379059E-1,1.335183929E0
2.136537952E1,-1.087666035E0,4.625747800E-1,-7.985544205E-1,1.426422796E0
2.138395275E1,-4.575741291E-2,6.679027677E-1,-2.666801453E0,2.749548660E0
2.140251306E1,8.860410452E-1,8.678485155E-1,-3.818350792E0,4.014726958E0
2.142107343E1,1.348508358E0,1.062011003E0,-3.922217846E0,4.281370691E0
2.143963374E1,1.193562269E0,1.127788544E0,-3.450854301E0,3.821634899E0
2.145819405E1,6.639220119E-1,7.179149389E-1,-2.642054081E0,2.817205009E0
2.147675436E1,-2.038675547E-2,-1.340389252E-1,-2.069181919E0,2.073619027E0
2.149531468E1,-7.052552700E-1,-9.180074930E-1,-1.750466347E0,2.098631741E0
2.151387499E1,-1.009850025E0,-1.019472122E0,-1.704510689E0,2.228110673E0
2.153243530E1,-1.135971904E0,-7.067011595E-1,-2.048653603E0,2.446802051E0
2.155099562E1,-1.233738422E0,-3.507488966E-1,-1.808428288E0,2.217103551E0
2.156955593E1,-7.746471167E-1,-2.576997280E-1,-6.194791794E-1,1.024813036E0
2.158810332E1,-6.408383846E-1,-3.353183270E-1,1.486891747E0,1.653468863E0
2.160667660E1,-3.322378397E-1,-6.842176914E-1,3.051067352E0,3.144447141E0
2.162523692E1,-1.406645775E-1,-1.135657310E0,3.449049950E0,3.633930325E0
2.164379723E1,1.121324301E-1,-1.609269857E0,3.010782242E0,3.415718499E0
2.166237338E1,4.119634032E-1,-1.976818085E0,2.774696350E0,3.431685216E0
2.168091785E1,2.218657732E-2,-1.939428687E0,2.365278244E0,3.058826090E0
2.169947817E1,-1.101831198E-1,-1.857012033E0,1.313462257E0,2.277238923E0
2.171803848E1,8.336669207E-2,-1.565780163E0,4.396324158E-1,1.628463750E0
2.173659884E1,4.104784727E-1,-1.267033577E0,-4.052877426E-1,1.392165513E0
2.175514619E1,6.713636518E-1,-9.849778414E-1,-1.099117279E0,1.621409663E0
2.177371947E1,7.849414349E-1,-7.295994759E-1,-1.616628647E0,1.939571250E0
2.179227978E1,9.714824557E-1,-5.604878664E-1,-1.997189045E0,2.290565190E0
2.181082718E1,1.189425707E0,-5.553272963E-1,-2.803784370E0,3.095856701E0
2.182940041E1,1.178732514E0,-6.234240532E-1,-3.347488880E0,3.603297059E0
2.184796072E1,9.264751077E-1,-5.533647537E-1,-3.137786865E0,3.318173457E0
2.186652103E1,8.399397135E-1,-4.640848637E-1,-2.729389191E0,2.893171069E0
2.188508134E1,8.217862248E-1,-4.202716351E-1,-2.741743565E0,2.892942900E0
2.190368728E1,6.993227005E-1,-3.378388882E-1,-2.672311306E0,2.782882511E0
2.192220202E1,5.038729310E-1,-2.377569675E-1,-2.380029202E0,2.444372170E0
2.194085499E1,3.323270082E-1,-1.317951679E-1,-1.738797665E0,1.775169999E0
2.195932265E1,3.834498525E-1,-4.123353958E-2,-8.232145309E-1,9.090743414E-1
2.197788296E1,3.587641120E-1,4.879283905E-2,-2.862167358E-1,4.615327172E-1
2.199644327E1,3.294644356E-1,9.231519699E-2,-2.346887589E-1,4.149068853E-1
2.201500358E1,1.205247641E-1,1.601097584E-1,-3.013820648E-1,3.619288638E-1
2.203356390E1,-1.255968213E-1,3.076140881E-1,4.962444305E-2,3.359517436E-1
2.205212421E1,-6.151741743E-2,4.661488533E-1,7.112445831E-1,8.526124578E-1
2.207068452E1,1.436327696E-1,6.344778538E-1,1.168761253E0,1.337608084E0
2.208924489E1,4.856172502E-1,6.602385044E-1,1.676910400E0,1.866485330E0
2.210780520E1,7.922483087E-1,5.383980274E-1,1.878396988E0,2.108531494E0
2.212636551E1,6.173809767E-1,4.508326054E-1,1.558743477E0,1.736113630E0
2.214492582E1,2.655604482E-1,5.998051167E-1,8.164100647E-1,1.047288844E0
2.216348614E1,3.302568495E-1,5.203719139E-1,1.737632751E-1,6.403516153E-1
2.218209207E1,7.537233233E-1,-6.055355072E-3,4.072198868E-1,8.567167278E-1
2.220059384E1,7.048853636E-1,-4.091452360E-1,1.995726585E0,2.155733704E0
2.221916707E1,3.859280944E-1,-8.157548904E-1,3.154749870E0,3.281286833E0
2.223772739E1,3.694594800E-1,-6.818591356E-1,2.186516762E0,2.319975805E0
2.225627478E1,5.798388720E-1,-3.056268692E-1,1.580533981E-1,6.742416312E-1
2.227484801E1,1.132717490E0,-2.112436295E-2,-1.444162369E0,1.835510855E0
2.229340838E1,1.167196035E0,6.829023361E-2,-1.705597878E0,2.067867080E0
2.231196869E1,8.535119295E-1,-1.947056055E-1,-1.081063271E0,1.391075369E0
2.233052900E1,3.444913626E-1,-5.378593206E-1,-3.128528595E-1,7.112270097E-1
2.234908931E1,2.528814971E-1,-7.685694695E-1,7.996368408E-2,8.130450613E-1
2.236764963E1,4.655560255E-1,-7.172766924E-1,1.315813065E-1,8.651831636E-1
2.238620989E1,7.220908403E-1,-7.105072737E-1,-4.792289734E-1,1.120667737E0
2.240477025E1,4.037497044E-1,-4.853395224E-1,-3.176927567E-1,7.067509911E-1
2.242337614E1,1.814185977E-1,-2.953579426E-1,-2.242059708E-1,4.128163504E-1
2.244189088E1,9.345781803E-2,-1.429747343E-1,-5.982036591E-1,6.221123340E-1
2.246045119E1,1.205537021E-1,6.939733028E-2,-7.497377396E-1,7.625325322E-1
2.247901150E1,2.457167506E-1,2.056261301E-1,-1.031400681E0,1.080021384E0
2.249757181E1,3.003942668E-1,1.833038330E-1,-9.144668579E-1,9.798401119E-1
2.251613218E1,4.651035666E-1,2.969985008E-1,-8.203010559E-1,9.886471866E-1
2.253469249E1,6.732811332E-1,3.729648590E-1,-7.809257507E-1,1.096474030E0
2.255325280E1,8.682638407E-1,3.534499407E-1,-5.645227432E-1,1.094301094E0
2.257181312E1,1.078707457E0,3.971080780E-1,-2.737360001E-1,1.181624306E0
2.259037343E1,1.179880619E0,3.466577530E-1,-1.140556335E-1,1.235029781E0
2.260893374E1,9.588581324E-1,2.494947910E-1,-1.002397537E-1,9.958436509E-1
2.262749405E1,6.958444715E-1,2.613277435E-1,1.152868271E-1,7.521853299E-1
2.264605436E1,9.304766655E-1,3.351548910E-1,5.143003464E-1,1.114728878E0
2.266461468E1,1.250943303E0,4.404306412E-1,4.195232391E-1,1.390984560E0
2.268317499E1,1.301708341E0,4.611918926E-1,2.994194031E-1,1.413079808E0
2.270173535E1,1.388966084E0,4.320679903E-1,3.618297577E-1,1.498943062E0
2.272029562E1,1.345678568E0,3.936325312E-1,4.652538300E-1,1.477246934E0
2.273885598E1,1.282437682E0,3.087720871E-1,3.913593292E-1,1.375917416E0
2.275741629E1,9.445170164E-1,3.671718836E-1,-1.547718048E-2,1.013492540E0
2.277597660E1,6.880736351E-1,4.638915062E-1,-7.052516937E-2,8.328351916E-1
2.279453692E1,6.591600180E-1,4.813938141E-1,1.643686295E-1,8.326157456E-1
2.281309723E1,7.596753836E-1,3.251899481E-1,6.546897888E-1,1.054264630E0
2.283165754E1,9.294572473E-1,-1.387549639E-1,1.416713715E0,1.700065135E0
2.285021785E1,6.501684785E-1,-3.734947443E-1,2.305768013E0,2.424620280E0
2.286877817E1,2.587060332E-1,-6.155499220E-1,2.643038750E0,2.726074898E0
2.288733848E1,1.602423787E-1,-7.458798289E-1,2.106472015E0,2.240365749E0
2.290589879E1,-9.696841240E-3,-5.971654654E-1,1.051310539E0,1.209113093E0
2.292445910E1,4.651182890E-2,-5.130983591E-1,2.543001175E-1,5.745448861E-1
2.294306499E1,-6.902766228E-2,-5.042319298E-1,-5.927639008E-1,7.812705672E-1
2.296157973E1,-2.394151688E-1,-5.166431665E-1,-1.086095810E0,1.226313130E0
2.298023202E1,-1.632215977E-1,-5.360908508E-1,-1.243715286E0,1.364134306E0
2.299870041E1,-8.686906099E-2,-6.347025633E-1,-7.926034927E-1,1.019124072E0
2.301726072E1,1.087053418E-1,-8.530756235E-1,-2.800207138E-1,9.044149882E-1
2.303582103E1,2.053484917E-1,-1.109207034E0,3.822622299E-1,1.191063667E0
2.305438134E1,1.330715716E-1,-1.380162597E0,6.629505157E-1,1.536899549E0
2.307294166E1,-5.740600824E-2,-1.509360552E0,8.517284393E-1,1.734043269E0
2.309150197E1,-1.578190327E-1,-1.450057745E0,7.698059082E-1,1.649295440E0
2.311006228E1,-3.935927153E-2,-1.212171674E0,1.666860580E-1,1.224211404E0
2.312862259E1,1.517295837E-2,-8.887379766E-1,-3.392925262E-1,9.514225286E-1
2.314718291E1,5.950444937E-2,-6.492537260E-1,-5.030498505E-1,8.234866922E-1
